FinalID,MaxTol,SAFIT1,SAFIT2,Class,Order,FunctionalFeedingGroup,subfamily,CustomSTE
Radotanypus submarginella,7,Chironomidae,Radotanypus,Insecta,Diptera,P,Tanypodinae,Tanypodinae
Ramellogammarus,4,Ramellogammarus,Ramellogammarus,Malacostraca,Amphipoda,CG,,Ramellogammarus
Ramellogammarus californicus,4,Ramellogammarus,Ramellogammarus,Malacostraca,Amphipoda,CG,,Ramellogammarus
Ramellogammarus campestris,NA,Ramellogammarus,Ramellogammarus,Malacostraca,Amphipoda,CG,,Ramellogammarus
Ramellogammarus columbianus,4,Ramellogammarus,Ramellogammarus,Malacostraca,Amphipoda,CG,,Ramellogammarus
Ramellogammarus littoralis,NA,Ramellogammarus,Ramellogammarus,Malacostraca,Amphipoda,CG,,Ramellogammarus
Ramellogammarus oregonensis,4,Ramellogammarus,Ramellogammarus,Malacostraca,Amphipoda,CG,,Ramellogammarus
Ramellogammarus ramellus,4,Ramellogammarus,Ramellogammarus,Malacostraca,Amphipoda,CG,,Ramellogammarus
Ramellogammarus setosus,NA,Ramellogammarus,Ramellogammarus,Malacostraca,Amphipoda,CG,,Ramellogammarus
Ramellogammarus similimanus,NA,Ramellogammarus,Ramellogammarus,Malacostraca,Amphipoda,CG,,Ramellogammarus
Ramellogammarus vancouverensis,NA,Ramellogammarus,Ramellogammarus,Malacostraca,Amphipoda,CG,,Ramellogammarus
Ramphocorixa,8,Ramphocorixa,Ramphocorixa,Insecta,Hemiptera,P,,Ramphocorixa
Ramphocorixa rotundocephala,8,Ramphocorixa rotundocephala,Ramphocorixa rotundocephala,Insecta,Hemiptera,P,,Ramphocorixa rotundocephala
Ranatra,NA,Ranatra,Ranatra,Insecta,Hemiptera,P,,Ranatra
Ranatra brevicollis,NA,Ranatra,Ranatra,Insecta,Hemiptera,P,,Ranatra
Ranatra fusca,NA,Ranatra,Ranatra,Insecta,Hemiptera,P,,Ranatra
Ranatra montezuma,NA,Ranatra,Ranatra,Insecta,Hemiptera,P,,Ranatra
Ranatra quadridentata,NA,Ranatra,Ranatra,Insecta,Hemiptera,P,,Ranatra
Remartinia,5,Remartinia,Remartinia,Insecta,Odonata,P,,Remartinia
Remartinia luteipennis,5,Remartinia luteipennis,Remartinia luteipennis,Insecta,Odonata,P,,Remartinia luteipennis
Reomyia,7,Chironomidae,Reomyia,Insecta,Diptera,P,Tanypodinae,Tanypodinae
Reomyia wartinbei,7,Chironomidae,Reomyia,Insecta,Diptera,P,Tanypodinae,Tanypodinae
Rhabdomastix,3,Rhabdomastix,Rhabdomastix,Insecta,Diptera,P,Limoniinae,Rhabdomastix
Rhagovelia,6,Rhagovelia,Rhagovelia,Insecta,Hemiptera,P,,Rhagovelia
Rhagovelia becki,6,Rhagovelia,Rhagovelia,Insecta,Hemiptera,P,,Rhagovelia
Rhagovelia choreutes,6,Rhagovelia,Rhagovelia,Insecta,Hemiptera,P,,Rhagovelia
Rhagovelia distincta,6,Rhagovelia,Rhagovelia,Insecta,Hemiptera,P,,Rhagovelia
Rhagovelia varipes,6,Rhagovelia,Rhagovelia,Insecta,Hemiptera,P,,Rhagovelia
Rhantus,5,Rhantus,Rhantus,Insecta,Coleoptera,P,Colymbetinae,Rhantus
Rhantus anisonychus,5,Rhantus,Rhantus,Insecta,Coleoptera,P,Colymbetinae,Rhantus
Rhantus atricolor,5,Rhantus,Rhantus,Insecta,Coleoptera,P,Colymbetinae,Rhantus
Rhantus binotatus,5,Rhantus,Rhantus,Insecta,Coleoptera,P,Colymbetinae,Rhantus
Rhantus consimilis,5,Rhantus,Rhantus,Insecta,Coleoptera,P,Colymbetinae,Rhantus
Rhantus gutticollis,5,Rhantus,Rhantus,Insecta,Coleoptera,P,Colymbetinae,Rhantus
Rhantus sericans,5,Rhantus,Rhantus,Insecta,Coleoptera,P,Colymbetinae,Rhantus
Rhantus sinuatus,5,Rhantus,Rhantus,Insecta,Coleoptera,P,Colymbetinae,Rhantus
Rhantus suturellus,5,Rhantus,Rhantus,Insecta,Coleoptera,P,Colymbetinae,Rhantus
Rhantus wallisi,5,Rhantus,Rhantus,Insecta,Coleoptera,P,Colymbetinae,Rhantus
Rheocricotopus,6,Chironomidae,Rheocricotopus,Insecta,Diptera,OM,Orthocladiinae,Orthocladiinae
Rheocricotopus pauciseta,6,Chironomidae,Rheocricotopus,Insecta,Diptera,CG,Orthocladiinae,Orthocladiinae
Rheopelopia,4,Chironomidae,Rheopelopia,Insecta,Diptera,P,Tanypodinae,Tanypodinae
Rheosmittia,6,Chironomidae,Rheosmittia,Insecta,Diptera,CG,Orthocladiinae,Orthocladiinae
Rheotanytarsus,6,Chironomidae,Rheotanytarsus,Insecta,Diptera,CF,Chironominae,Chironominae
Rheumatobates,NA,Rheumatobates,Rheumatobates,Insecta,Hemiptera,P,,Rheumatobates
Rheumatobates hungerfordi,NA,Rheumatobates,Rheumatobates,Insecta,Hemiptera,P,,Rheumatobates
Rhionaeshna,5,Rhionaeshna,Rhionaeshna,Insecta,Odonata,P,,Rhionaeshna
Rhionaeshna californica,5,Rhionaeshna,Rhionaeshna,Insecta,Odonata,P,,Rhionaeshna
Rhionaeshna dugesi,5,Rhionaeshna,Rhionaeshna,Insecta,Odonata,P,,Rhionaeshna
Rhionaeshna multicolor,5,Rhionaeshna,Rhionaeshna,Insecta,Odonata,P,,Rhionaeshna
Rhionaeshna psillus,5,Rhionaeshna,Rhionaeshna,Insecta,Odonata,P,,Rhionaeshna
Rhithrogena,0,Rhithrogena,Rhithrogena,Insecta,Ephemeroptera,SC,,Rhithrogena
Rhithrogena decora,0,Rhithrogena,Rhithrogena,Insecta,Ephemeroptera,SC,,Rhithrogena
Rhithrogena flavianula,0,Rhithrogena,Rhithrogena,Insecta,Ephemeroptera,SC,,Rhithrogena
Rhithrogena hageni,0,Rhithrogena,Rhithrogena,Insecta,Ephemeroptera,SC,,Rhithrogena
Rhithrogena morrisoni,0,Rhithrogena,Rhithrogena,Insecta,Ephemeroptera,SC,,Rhithrogena
Rhithrogena plana,0,Rhithrogena,Rhithrogena,Insecta,Ephemeroptera,SC,,Rhithrogena
Rhithrogena robusta,0,Rhithrogena,Rhithrogena,Insecta,Ephemeroptera,SC,,Rhithrogena
Rhithrogena undulata,0,Rhithrogena,Rhithrogena,Insecta,Ephemeroptera,SC,,Rhithrogena
Rhithrogena virilis,0,Rhithrogena,Rhithrogena,Insecta,Ephemeroptera,SC,,Rhithrogena
Rhizelmis,2,Rhizelmis,Rhizelmis,Insecta,Coleoptera,SC,,Rhizelmis
Rhizelmis nigra,2,Rhizelmis nigra,Rhizelmis nigra,Insecta,Coleoptera,SC,,Rhizelmis nigra
Rhyacodrilus,10,Oligochaeta,Oligochaeta,Oligochaeta,Tubificida,CG,,Oligochaeta
Rhyacodrilus sodalis,10,Oligochaeta,Oligochaeta,Oligochaeta,Tubificida,CG,,Oligochaeta
Rhyacophila,0,Rhyacophila,Rhyacophila,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila alberta,0,Rhyacophila,Rhyacophila alberta group,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila alberta group,0,Rhyacophila,Rhyacophila alberta group,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila amabilis,2,Rhyacophila,Rhyacophila coloradensis group,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila angelita,0,Rhyacophila,Rhyacophila angelita group,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila angelita group,0,Rhyacophila,Rhyacophila angelita group,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila arcella,1,Rhyacophila,Rhyacophila betteni group,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila ardala,1,Rhyacophila,Rhyacophila betteni group,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila arnaudi,0,Rhyacophila,Rhyacophila arnaudi,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila balosa,0,Rhyacophila,Rhyacophila viquaea group,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila basalis,0,Rhyacophila,Rhyacophila oreta group,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila betteni,1,Rhyacophila,Rhyacophila betteni group,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila betteni group,1,Rhyacophila,Rhyacophila betteni group,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila bifila,2,Rhyacophila,Rhyacophila bifila,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila blarina,1,Rhyacophila,Rhyacophila sibirica group,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila brunnea,1,Rhyacophila,Rhyacophila brunnea group,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila brunnea group,1,Rhyacophila,Rhyacophila brunnea group,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila californica,1,Rhyacophila,Rhyacophila betteni group,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila cerita,1,Rhyacophila,Rhyacophila betteni group,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila chandleri,0,Rhyacophila,Rhyacophila chandleri,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila chilsia,1,Rhyacophila,Rhyacophila betteni group,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila chordata,0,Rhyacophila,Rhyacophila rotunda group,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila colonus,0,Rhyacophila,Rhyacophila sibirica group,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila coloradensis,2,Rhyacophila,Rhyacophila coloradensis,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila coloradensis group,2,Rhyacophila,Rhyacophila coloradensis group,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila darbyi,0,Rhyacophila,Rhyacophila darbyi,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila ebria,0,Rhyacophila,Rhyacophila rotunda group,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila ecosa,0,Rhyacophila,Rhyacophila ecosa group,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila ecosa group,0,Rhyacophila,Rhyacophila ecosa group,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila fenderi,1,Rhyacophila,Rhyacophila betteni group,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila gemona,0,Rhyacophila,Rhyacophila vemna group,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila grandis,1,Rhyacophila,Rhyacophila grandis group,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila grandis group,1,Rhyacophila,Rhyacophila grandis group,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila haddocki,0,Rhyacophila,Rhyacophila haddocki,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila harmstoni,0,Rhyacophila,Rhyacophila vofixa group,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila hyalinata,1,Rhyacophila,Rhyacophila hyalinata group,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila hyalinata group,1,Rhyacophila,Rhyacophila hyalinata group,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila inculta,1,Rhyacophila,Rhyacophila brunnea group,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila insularis,2,Rhyacophila,Rhyacophila coloradensis group,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila iranda,0,Rhyacophila,Rhyacophila vofixa group,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila jenniferae,2,Rhyacophila,Rhyacophila coloradensis group,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila jewetti,1,Rhyacophila,Rhyacophila nevadensis group,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila karila,1,Rhyacophila,Rhyacophila betteni group,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila kernada,2,Rhyacophila,Rhyacophila coloradensis group,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila kincaidi,0,Rhyacophila,Rhyacophila alberta group,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila latitergum,0,Rhyacophila,Rhyacophila rotunda group,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila leechi,0,Rhyacophila,Rhyacophila verrula group,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila lieftincki group,0,Rhyacophila,Rhyacophila lieftincki group,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila lineata,0,Rhyacophila,Rhyacophila viquaea group,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila lurella,0,Rhyacophila,Rhyacophila ecosa group,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila malkini,2,Rhyacophila,Rhyacophila betteni group,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila mosana,0,Rhyacophila,Rhyacophila mosana,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila narvae,1,Rhyacophila,Rhyacophila sibirica group,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila neograndis,1,Rhyacophila,Rhyacophila grandis group,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila nevadensis,1,Rhyacophila,Rhyacophila nevadensis group,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila nevadensis group,1,Rhyacophila,Rhyacophila nevadensis group,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila norcuta,0,Rhyacophila,Rhyacophila rotunda group,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila oreta,0,Rhyacophila,Rhyacophila oreta group,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila oreta group,0,Rhyacophila,Rhyacophila oreta group,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila pacifica,0,Rhyacophila,Rhyacophila pacifica,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila pellisa,1,Rhyacophila,Rhyacophila sibirica group,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila perda,1,Rhyacophila,Rhyacophila betteni group,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila perplana,0,Rhyacophila,Rhyacophila angelita group,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila pichaca,0,Rhyacophila,Rhyacophila sibirica group,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila rayneri,0,Rhyacophila,Rhyacophila rayneri,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila rayneri group,0,Rhyacophila,Rhyacophila rayneri group,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila reyesi,0,Rhyacophila,Rhyacophila reyesi,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila rotunda,0,Rhyacophila,Rhyacophila rotunda group,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila rotunda group,0,Rhyacophila,Rhyacophila rotunda group,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila sequoia,1,Rhyacophila,Rhyacophila grandis group,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila sibirica group,0,Rhyacophila,Rhyacophila sibirica group,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila sierra,2,Rhyacophila,Rhyacophila coloradensis group,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila siskiyou,1,Rhyacophila,Rhyacophila betteni group,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila spinata,1,Rhyacophila,Rhyacophila betteni group,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila starki,1,Rhyacophila,Rhyacophila brunnea group,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila tamalpaisi,0,Rhyacophila,Rhyacophila sibirica group,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila tehama,1,Rhyacophila,Rhyacophila betteni group,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila tralala,0,Rhyacophila,Rhyacophila rotunda group,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila tuccula,0,Rhyacophila,Rhyacophila alberta group,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila unipunctata,0,Rhyacophila,Rhyacophila sibirica group,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila vaccua,1,Rhyacophila,Rhyacophila betteni group,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila vaefes,1,Rhyacophila,Rhyacophila nevadensis group,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila vagrita,0,Rhyacophila,Rhyacophila vagrita group,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila vagrita group,0,Rhyacophila,Rhyacophila vagrita group,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila valuma,1,Rhyacophila,Rhyacophila sibirica group,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila vao,1,Rhyacophila,Rhyacophila brunnea group,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila vedra,1,Rhyacophila,Rhyacophila betteni group,Insecta,Trichoptera,P,NA,Rhyacophila
Rhyacophila velora,1,Rhyacophila,Rhyacophila sibirica group,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila vemna,0,Rhyacophila,Rhyacophila vemna group,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila vemna group,0,Rhyacophila,Rhyacophila vemna group,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila verrula,0,Rhyacophila,Rhyacophila verrula group,Insecta,Trichoptera,MH,,Rhyacophila
Rhyacophila verrula group,0,Rhyacophila,Rhyacophila verrula group,Insecta,Trichoptera,MH,,Rhyacophila
Rhyacophila vetina,0,Rhyacophila,Rhyacophila sibirica group,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila viquaea,0,Rhyacophila,Rhyacophila viquaea group,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila viquaea group,0,Rhyacophila,Rhyacophila viquaea group,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila visor,1,Rhyacophila,Rhyacophila sibirica group,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila vobara,0,Rhyacophila,Rhyacophila vofixa group,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila vocala,1,Rhyacophila,Rhyacophila hyalinata group,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila vofixa,0,Rhyacophila,Rhyacophila vofixa group,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila vofixa group,0,Rhyacophila,Rhyacophila vofixa group,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila vuzana,0,Rhyacophila,Rhyacophila angelita group,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophila willametta,1,Rhyacophila,Rhyacophila betteni group,Insecta,Trichoptera,P,,Rhyacophila
Rhyacophilidae,0,Rhyacophilidae,Rhyacophilidae,Insecta,Trichoptera,P,,Rhyacophilidae
Rhynchohydracaridae,NA,Rhynchohydracaridae,Rhynchohydracaridae,Arachnida,Trombidiformes,P,,Rhynchohydracaridae
Rickera,2,Rickera,Rickera,Insecta,Plecoptera,P,,Rickera
Rickera sorpta,2,Rickera sorpta,Rickera sorpta,Insecta,Plecoptera,P,,Rickera sorpta
Robackia,NA,Chironomidae,Robackia,Insecta,Diptera,CG,Chironominae,Chironominae
Robackia claviger,NA,Chironomidae,Robackia claviger,Insecta,Diptera,CG,Chironominae,Chironominae
Robackia demeijerei,6,Chironomidae,Robackia demeijerei,Insecta,Diptera,CG,Chironominae,Chironominae
Roederiodes,6,Roederiodes,Roederiodes,Insecta,Diptera,P,,Roederiodes
Rossiana,NA,Rossiana,Rossiana,Insecta,Trichoptera,CG,,Rossiana
Rossiana montana,NA,Rossiana montana,Rossiana montana,Insecta,Trichoptera,CG,,Rossiana montana
Rossianidae,NA,Rossianidae,Rossianidae,Insecta,Trichoptera,CG,,Rossianidae
Rupisalda,NA,Rupisalda,Rupisalda,Insecta,Hemiptera,P,,Rupisalda
Rupisalda dewsi,NA,Rupisalda,Rupisalda,Insecta,Hemiptera,P,,Rupisalda
Rupisalda saxicola,NA,Rupisalda,Rupisalda,Insecta,Hemiptera,P,,Rupisalda
Rupisalda teretis,NA,Rupisalda,Rupisalda,Insecta,Hemiptera,P,,Rupisalda
Saetheria,6,Chironomidae,Saetheria,Insecta,Diptera,CG,Chironominae,Chironominae
Salda,NA,Salda,Salda,Insecta,Hemiptera,P,,Salda
Salda buenoi,NA,Salda,Salda,Insecta,Hemiptera,P,,Salda
Salda littoralis,NA,Salda,Salda,Insecta,Hemiptera,P,,Salda
Salda lugubris,NA,Salda,Salda,Insecta,Hemiptera,P,,Salda
Salda obscura,NA,Salda,Salda,Insecta,Hemiptera,P,,Salda
Salda provancheri,NA,Salda,Salda,Insecta,Hemiptera,P,,Salda
Saldidae,NA,Saldidae,Saldidae,Insecta,Hemiptera,P,,Saldidae
Saldula,NA,Saldula,Saldula,Insecta,Hemiptera,P,,Saldula
Saldula andrei,NA,Saldula,Saldula,Insecta,Hemiptera,P,,Saldula
Saldula balli,NA,Saldula,Saldula,Insecta,Hemiptera,P,,Saldula
Saldula basingeri,NA,Saldula,Saldula,Insecta,Hemiptera,P,,Saldula
Saldula comatula,NA,Saldula,Saldula,Insecta,Hemiptera,P,,Saldula
Saldula dispersa,NA,Saldula,Saldula,Insecta,Hemiptera,P,,Saldula
Saldula explanata,NA,Saldula,Saldula,Insecta,Hemiptera,P,,Saldula
Saldula latticollis,NA,Saldula,Saldula,Insecta,Hemiptera,P,,Saldula
Saldula lattini,NA,Saldula,Saldula,Insecta,Hemiptera,P,,Saldula
Saldula luctuosa,NA,Saldula,Saldula,Insecta,Hemiptera,P,,Saldula
Saldula nigrita,NA,Saldula,Saldula,Insecta,Hemiptera,P,,Saldula
Saldula opacula,NA,Saldula,Saldula,Insecta,Hemiptera,P,,Saldula
Saldula opiparia,NA,Saldula,Saldula,Insecta,Hemiptera,P,,Saldula
Saldula orbiculata,NA,Saldula,Saldula,Insecta,Hemiptera,P,,Saldula
Saldula pallipes,NA,Saldula,Saldula,Insecta,Hemiptera,P,,Saldula
Saldula palustris,NA,Saldula,Saldula,Insecta,Hemiptera,P,,Saldula
Saldula pexa,NA,Saldula,Saldula,Insecta,Hemiptera,P,,Saldula
Saldula saltatoria,NA,Saldula,Saldula,Insecta,Hemiptera,P,,Saldula
Saldula severini,NA,Saldula,Saldula,Insecta,Hemiptera,P,,Saldula
Saldula sulcicollis,NA,Saldula,Saldula,Insecta,Hemiptera,P,,Saldula
Saldula usingeri,NA,Saldula,Saldula,Insecta,Hemiptera,P,,Saldula
Saldula villosa,NA,Saldula,Saldula,Insecta,Hemiptera,P,,Saldula
Salmoperla,0,Salmoperla,Salmoperla,Insecta,Plecoptera,P,,Salmoperla
Salmoperla sylvanica,0,Salmoperla sylvanica,Salmoperla sylvanica,Insecta,Plecoptera,P,,Salmoperla sylvanica
Sanfilippodytes,5,Sanfilippodytes,Sanfilippodytes,Insecta,Coleoptera,P,Hydroporinae,Sanfilippodytes
Sanfilippodytes adelardi,5,Sanfilippodytes,Sanfilippodytes,Insecta,Coleoptera,P,Hydroporinae,Sanfilippodytes
Sanfilippodytes barbarae,5,Sanfilippodytes,Sanfilippodytes,Insecta,Coleoptera,P,Hydroporinae,Sanfilippodytes
Sanfilippodytes barbarensis,5,Sanfilippodytes,Sanfilippodytes,Insecta,Coleoptera,P,Hydroporinae,Sanfilippodytes
Sanfilippodytes belfragei,5,Sanfilippodytes,Sanfilippodytes,Insecta,Coleoptera,P,Hydroporinae,Sanfilippodytes
Sanfilippodytes bidessoides,5,Sanfilippodytes,Sanfilippodytes,Insecta,Coleoptera,P,Hydroporinae,Sanfilippodytes
Sanfilippodytes corvallis,5,Sanfilippodytes,Sanfilippodytes,Insecta,Coleoptera,P,Hydroporinae,Sanfilippodytes
Sanfilippodytes hardyi,5,Sanfilippodytes,Sanfilippodytes,Insecta,Coleoptera,P,Hydroporinae,Sanfilippodytes
Sanfilippodytes kingi,5,Sanfilippodytes,Sanfilippodytes,Insecta,Coleoptera,P,Hydroporinae,Sanfilippodytes
Sanfilippodytes latebrosus,5,Sanfilippodytes,Sanfilippodytes,Insecta,Coleoptera,P,Hydroporinae,Sanfilippodytes
Sanfilippodytes malkini,5,Sanfilippodytes,Sanfilippodytes,Insecta,Coleoptera,P,Hydroporinae,Sanfilippodytes
Sanfilippodytes pacificus,5,Sanfilippodytes,Sanfilippodytes,Insecta,Coleoptera,P,Hydroporinae,Sanfilippodytes
Sanfilippodytes palliatus,5,Sanfilippodytes,Sanfilippodytes,Insecta,Coleoptera,P,Hydroporinae,Sanfilippodytes
Sanfilippodytes rossi,5,Sanfilippodytes,Sanfilippodytes,Insecta,Coleoptera,P,Hydroporinae,Sanfilippodytes
Sanfilippodytes setifer,5,Sanfilippodytes,Sanfilippodytes,Insecta,Coleoptera,P,Hydroporinae,Sanfilippodytes
Sanfilippodytes terminalis,5,Sanfilippodytes,Sanfilippodytes,Insecta,Coleoptera,P,Hydroporinae,Sanfilippodytes
Sanfilippodytes veronicae,5,Sanfilippodytes,Sanfilippodytes,Insecta,Coleoptera,P,Hydroporinae,Sanfilippodytes
Sanfilippodytes vilis,5,Sanfilippodytes,Sanfilippodytes,Insecta,Coleoptera,P,Hydroporinae,Sanfilippodytes
Sanfilippodytes williami,5,Sanfilippodytes,Sanfilippodytes,Insecta,Coleoptera,P,Hydroporinae,Sanfilippodytes
Sasquaperla,1,Sasquaperla,Sasquaperla,Insecta,Plecoptera,P,,Sasquaperla
Sasquaperla hoopa,1,Sasquaperla hoopa,Sasquaperla hoopa,Insecta,Plecoptera,P,,Sasquaperla hoopa
Scatella,6,Scatella,Scatella,Insecta,Diptera,CG,,Scatella
Scathophagidae,NA,Scathophagidae,Scathophagidae,Insecta,Diptera,SH,,Scathophagidae
Scatophila,6,Scatophila,Scatophila,Insecta,Diptera,CG,,Scatophila
Sciomyzidae,6,Sciomyzidae,Sciomyzidae,Insecta,Diptera,P,,Sciomyzidae
Scirtes,NA,Scirtes,Scirtes,Insecta,Coleoptera,SC,,Scirtes
Scirtes californicus,NA,Scirtes,Scirtes,Insecta,Coleoptera,SC,,Scirtes
Scirtes orbiculatus,NA,Scirtes,Scirtes,Insecta,Coleoptera,SC,,Scirtes
Scirtes plagiatus,NA,Scirtes,Scirtes,Insecta,Coleoptera,SC,,Scirtes
Scirtidae,NA,Scirtidae,Scirtidae,Insecta,Coleoptera,SC,,Scirtidae
Scutolebertia,8,Scutolebertia,Scutolebertia,Arachnida,Trombidiformes,P,,Scutolebertia
Sepedon,6,Sepedon,Sepedon,Insecta,Diptera,P,,Sepedon
Sergentia,6,Chironomidae,Sergentia,Insecta,Diptera,CG,Chironominae,Chironominae
Sergentia albescens,6,Chironomidae,Sergentia,Insecta,Diptera,CG,Chironominae,Chironominae
Sericostomatidae,3,Sericostomatidae,Sericostomatidae,Insecta,Trichoptera,SH,,Sericostomatidae
Serratella,2,Serratella,Serratella,Insecta,Ephemeroptera,CG,,Serratella
Serratella levis,2,Serratella,Serratella levis,Insecta,Ephemeroptera,CG,,Serratella
Serratella micheneri,1,Serratella,Serratella micheneri,Insecta,Ephemeroptera,CG,,Serratella
Serratella teresa,2,Serratella,Serratella teresa,Insecta,Ephemeroptera,CG,,Serratella
Serratella tibialis,2,Serratella,Serratella tibialis,Insecta,Ephemeroptera,CG,,Serratella
Serratella velmae,2,Serratella,Serratella velmae,Insecta,Ephemeroptera,CG,,Serratella
